Headline,Datetime,Sentiment,Score
ירושלים: נער וצעיר ממזרח העיר נפצעו קשה וקל בתאונת דרכים בין רכב לאופנוע,2024-09-21T21:37:32,Neutral,0.999137282
דיווחים: לפחות הרוג אחד ו-20 פצועים מפיצוץ במכרה פחם במזרח איראן,2024-09-21T21:30:37,Neutral,0.999125183
הוארכה סגירת המרחב האווירי מחדרה צפונה,2024-09-21T20:26:37,Neutral,0.998662353
"הרמטכ""ל לשעבר דן חלוץ נשכב על הכביש בהפגנה בקיסריה - ופונה בכוח",2024-09-21T19:56:21,Negative,0.999910355
חיזבאללה הודיע על ההרוג ה-500 משורותיו מתחילת המלחמה,2024-09-21T19:48:38,Neutral,0.999566734
"אחיינו של החטוף אברהם מונדר עוכב בהפגנה סמוך לביתו של ח""כ גדעון סער בת""א",2024-09-21T19:31:15,Negative,0.999893069
בעקבות ההתפתחויות בצפון: הלימודים בוטלו בעכו וביישובים נוספים בצפון,2024-09-21T18:54:32,Neutral,0.891203225
"גלנט מקיים הערכת מצב עם הרמטכ""ל ובכירים נוספים",2024-09-21T18:50:22,Neutral,0.99913305
ב-22:00: נתניהו יקיים הערכת מצב בקריה עם שרים ובכירים במערכת הביטחון,2024-09-21T18:12:57,Neutral,0.665378392
"שני גברים נורו באזור תל ערד, מצבם קשה",2024-09-21T18:11:36,Negative,0.920602977
מקור לרויטרס: גרמניה עצרה את מתן היתרי ייצוא הנשק לישראל,2024-09-18T16:56:38,Neutral,0.62893182
איראן גינתה את פיצוץ מכשירי הקשר בלבנון,2024-09-18T16:54:27,Neutral,0.997808039
דיווח בלבנון: פיצוצים חדשים בעומק המדינה,2024-09-18T16:48:21,Neutral,0.999562323
"בכיר חמאס: ""מביעים סולידירות עם חיזבאללה אחרי התוקפנות של הכיבוש""",2024-09-18T16:41:42,Positive,0.96415329
"הרמטכ""ל בפיקוד הצפון: ""יש יכולות שעוד לא הפעלנו, מוכנים שני שלבים קדימה""",2024-09-18T16:34:48,Neutral,0.943319976
גורם פוליטי: שיחה בין נתניהו לסער שתוכננה לאתמול בלילה - בוטלה,2024-09-18T16:26:20,Negative,0.996511042
"דיווח בלבנון: כטב""ם תקף באזור צור",2024-09-18T16:24:08,Neutral,0.999430478
לבנון: שריפות פרצו בעשרות חנויות בדרום המדינה בשל פיצוץ מכשירי הקשר,2024-09-18T16:22:38,Neutral,0.999268472
לבנון: גם מחר לא יתקיימו לימודים ברחבי המדינה,2024-09-18T16:17:21,Negative,0.967529655
"משרד החוץ: ""החלטת העצרת הכללית של האו""ם - תיאטרון פוליטי שמעודד טרור""",2024-09-18T16:13:07,Neutral,0.934308231
"גלנט אחרי הפיצוצים בלבנון: ""אנחנו בפתיחת שלב חדש במלחמה""",2024-09-18T16:07:04,Neutral,0.999410152
דיווח: פיצוצים אירעו בעיראק במקביל לפיצוץ מכשירי הקשר בלבנון,2024-09-18T15:59:38,Neutral,0.998270273
"בריטניה: ""נמנענו מההצעה הפלסטינית באו""ם - צריך מו""מ לפתרון שתי המדינות""",2024-09-18T15:56:48,Neutral,0.99402374
משרד הבריאות הלבנוני: לפחות 9 נהרגו ו-300 נפצעו בפיצוץ מכשירי הקשר,2024-09-18T15:53:57,Negative,0.999916077
"ברוב גדול: עצרת האו""ם אישרה את ההצעה לקרוא לסנקציות ואמברגו נשק נגד ישראל",2024-09-18T15:42:08,Neutral,0.999354303
הירי לאצבע הגליל: שריפות פרצו כתוצאה מנפילות בשטחים פתוחים,2024-09-18T15:38:05,Negative,0.999416947
"ראש ממשלת לבנון על פיצוץ מכשירי הקשר: ""לא ניתן לבטא את אכזריות הפשע""",2024-09-18T15:37:39,Neutral,0.997753561
לבנון: שריפות ופצועים בכמה אזורים שונים במדינה,2024-09-18T15:30:56,Neutral,0.999480784
"צה""ל: אין שינוי בהנחיות פיקוד העורף",2024-09-18T15:26:20,Positive,0.999958515
"גורמים בכירים בישראל: ""המטרה היא להחזיר את ההרתעה ואת התושבים לצפון""",2024-09-18T15:24:32,Negative,0.994230151
"יורש העצר הסעודי: ""לא נפסיק לפעול למען הקמת מדינה פלסטינית""",2024-09-18T15:18:51,Neutral,0.52132225
דיווח סעודי: מכשירי הקשר שהתפוצצו בלבנון הוכנסו לשירות לפני כחצי שנה,2024-09-18T15:16:33,Negative,0.997244358
"קרעי פרסם פסוק מהתנ""ך שרומז על אחריות לפיצוץ מכשירי הקשר",2024-09-18T15:13:48,Neutral,0.997687221
מקור לבנוני ל-CNN: המכשירים שהתפוצצו - בשימוש פעילים שמארגנים קהלים לאירועים,2024-09-18T15:10:38,Neutral,0.998068392
דיווח: גל תקיפות בדרום לבנון,2024-09-18T15:05:23,Positive,0.999958992
"כתבת בריטית בביירות: ""שמענו פיצוץ קטן, אנשים היו מכוסים בדם""",2024-09-18T15:04:44,Negative,0.999727786
"דיווחים: רבים נפצעו בבטן ובידיים מפיצוץ מכשירי הקשר, ר""מ לבנון עוקב",2024-09-18T14:59:59,Neutral,0.999041617
דיווח: מאות פצועים בלבנון מפיצוץ מכשירי הקשר,2024-09-18T14:54:23,Neutral,0.999516606
דיווחים על פיצוצי מערכות סולאריות בדרום לבנון,2024-09-18T14:52:53,Neutral,0.999058783
דיווחים סותרים לגבי אופן פיצוץ מכשירי הקשר בלבנון,2024-09-18T14:48:41,Neutral,0.966027737
"בלבנון מדווחים: 3 הרוגים בפיצוצים בבקעת הלבנון, פצועים גם בצידון",2024-09-18T14:45:44,Neutral,0.999206364
דיווחים בסוריה: המשטר הנחה את גורמי הביטחון לכבות מכשירים אלחוטיים,2024-09-18T14:42:21,Negative,0.906388164
"דיווח: מכשירי הקשר שהתפוצצו בלבנון נרכשו ע""י חיזבאללה יחד עם הביפרים",2024-09-18T14:34:26,Negative,0.999471366
דיווח סעודי: כ-100 פצועים כתוצאה מפיצוץ מכשירי הקשר בלבנון,2024-09-18T14:29:40,Negative,0.99966681
"הירי לאצבע הגליל: זוהו כ-25 שיגורים שחצו מלבנון, לא דווח על נפגעים",2024-09-18T14:26:51,Negative,0.999890685
רויטרס: מכשירי הקשר שהתפוצצו עתה ברחבי לבנון אינם ביפרים,2024-09-18T14:24:29,Negative,0.986316383
"דיווח על נפגעים בפיצוצי מכשירי הקשר הנוספים בלבנון, גם בתוך בתים",2024-09-18T14:19:06,Negative,0.999913335
מקור ביטחוני של רויטרס: מכשירי קשר של אנשי חיזבאללה התפוצצו ברחבי לבנון,2024-09-18T14:13:41,Negative,0.883132398
דיווח: פיצוצי הביפרים בביירות התרחשו במקביל להלוויית בנו של חבר פרלמנט,2024-09-18T14:10:41,Negative,0.999915242
בלבנון מדווחים: שוב פיצוצים של ביפרים בדאחייה בביירות ובאזורים נוספים,2024-09-18T14:05:49,Neutral,0.999115288
דיווח בלבנון: פיצוצים נשמעו ברובע הדאחייה בביירות,2024-09-18T14:04:39,Neutral,0.999569118
אלפים ליוו למנוחות את הפרמדיקית אגם נעים שנפלה בקרב בדרום רצועת עזה,2024-09-18T14:01:24,Negative,0.999914885
"סגנית ראש ממשלת בלגיה גינתה את מתקפת הביפרים: ""שתיקה היא לא אופציה""",2024-09-18T13:57:33,Negative,0.999898911
המשטרה עיכבה לחקירה שתי סייעות בחשד להתעללות בגן ילדים פרטי במודיעין,2024-09-18T13:56:05,Neutral,0.996717751
"פועל נפל מגובה באור עקיבא, מצבו קשה",2024-09-18T13:52:09,Neutral,0.998956561
הירי לאצבע הגליל: כמה רקטות פגעו באזור קריית שמונה,2024-09-18T13:50:47,Negative,0.999922037
"פיקוד העורף על החשש לחדירת כלי טיס לאצבע הגליל: ""האירוע הסתיים""",2024-09-18T13:49:07,Neutral,0.999626637
אזעקות נוספות באצבע הגליל,2024-09-18T13:45:59,Neutral,0.999497175
רצף אזעקות בקריית שמונה והסביבה,2024-09-18T13:44:17,Neutral,0.99959141
בשל שריפה: נעצרה תנועת הרכבות בין התחנות סגולה לאם המושבות,2024-09-18T13:35:25,Neutral,0.998956203
"צה""ל תקף מבנים שבהם שהו מחבלי חיזבאללה בדרום לבנון",2024-09-18T13:32:34,Positive,0.999957919
"האו""ם: ""אלה שאחראים למתקפת הביפרים צריכים לשאת באחריות""",2024-09-18T13:20:37,Negative,0.999904752
שר הפנים ארבל נפגש עם משפחתו של החטוף עופר קלדרון,2024-09-18T13:14:59,Neutral,0.999250233
"רוכב אופנוע נפגע מרכב בגליל התחתון, מצבו קשה",2024-09-18T13:13:20,Negative,0.999923706
הירי לגליל המערבי: 6 צוותי כיבוי פועלים ב-2 מוקדי אש באזור מנות,2024-09-18T13:12:04,Negative,0.846497476
"צה""ל: האזעקה בגליל המערבי - זיהוי שווא",2024-09-18T13:08:40,Positive,0.999958158
"דיווחים בלבנון: תקיפה אווירית באזור צור, חיזבאללה לקח אחריות על ירי לגליל",2024-09-18T13:06:31,Positive,0.997610569
"מירי רגב נפגשה עם משפחות התצפיתניות החטופות: ""הממשלה מחויבת להחזרתן""",2024-09-18T13:04:02,Negative,0.577464998
"פיקוד העורף על החשש לחדירת כלי טיס לגליל המערבי: ""האירוע הסתיים""",2024-09-18T12:52:04,Neutral,0.999650121
"עדן גולן תופיע עם השיר שנפסל באירוויזיון - על במת האו""ם ב-7 באוקטובר",2024-09-18T12:50:39,Negative,0.993080199
חשש לחדירת כלי טיס עוין לגליל המערבי,2024-09-18T12:42:35,Neutral,0.999600828
"עקב המצב הביטחוני: באצבע הגליל הונחו להישאר סמוך לממ""דים, בוטל מופע בנהריה",2024-09-18T12:41:58,Neutral,0.864463449
"יעלון על ניסיון ההתנקשות: ""לא פעם ראשונה שמנסים לחסל אותי""",2024-09-18T12:38:47,Positive,0.921519816
משרד הפנים יזרז הקמת מוסדות חינוך וקהילה למפוני העוטף,2024-09-18T12:33:26,Neutral,0.99882549
"פינלנד: ""לא העת להכיר במדינה פלסטינית. רוכשים נשק מישראל למען ביטחוננו""",2024-09-18T12:28:31,Positive,0.999311686
ירי רקטות ראשון מאז מתקפת הביפרים: 10 שיגורים נפלו בשטחים פתוחים בצפון,2024-09-18T12:23:18,Negative,0.999917269
"מפקד פיקוד צפון: ""נחושים לשנות את המציאות הביטחונית, ומוכנים לכל משימה""",2024-09-18T12:15:43,Neutral,0.962798715
"אזעקות בגליל המערבי, גם ביישובים לא מפונים",2024-09-18T12:00:28,Neutral,0.999584138
"בלינקן: לאחרונה נרשמה התקדמות בדרך לעסקה, השלמתה תלויה ברצון פוליטי",2024-09-18T11:56:52,Neutral,0.763112903
דיווח סעודי: 19 אנשי משמרות המהפכה נהרגו בפיצוץ הביפרים במזרח סוריה,2024-09-18T11:50:32,Negative,0.999903798
פורסמה רשימת האמנים שיופיעו בטקס הזיכרון הלאומי ל-7/10,2024-09-18T11:26:21,Negative,0.994591653
"גורמים המעורים בפרטי פיצוץ הביפרים: ""המטרה העיקרית - הרתעה""",2024-09-18T11:19:40,Negative,0.993428528
"בשל המצב הביטחוני: צה""ל הנחה לבטל הופעה של חנן בן ארי בגליל המערבי",2024-09-18T11:10:48,Positive,0.999957919
"בית המשפט העליון: על החזקת הכלואים ב""שדה תימן"" לעמוד בחוק",2024-09-18T10:50:35,Negative,0.883699358
הרצוג ונתניהו נפגשו לעדכון ביטחוני,2024-09-18T10:48:14,Neutral,0.999495387
"צה""ל תקף מחבלים שפעלו במתחם ששימש בתור בית ספר בעזה",2024-09-18T10:38:38,Positive,0.999956012
"שר הבריאות של לבנון: 12 הרוגים, ובהם שני ילדים, בפיצוץ מכשירי הקשר",2024-09-18T10:35:13,Neutral,0.999103606
צעיר מואשם: גרם לנערה לבצע בעצמה מעשי אונס דרך האינטרנט,2024-09-18T10:32:41,Negative,0.998968482
הותר לפרסום: חיזבאללה תכנן להתנקש בבוגי יעלון בפיצוץ המטען בפארק הירקון,2024-09-18T10:27:06,Neutral,0.996504426
"הפלסטינים: חילופי אש בין אנשי הג'יהאד האיסלאמי לכוחות צה""ל בג'נין",2024-09-18T09:50:58,Positive,0.999957442
"נשיא מצרים על פיצוץ הביפרים: ""תומכים בביטחון לבנון""",2024-09-18T09:41:04,Positive,0.907999992
דיווחים בעזה: הרוג ו-12 פצועים בתקיפת רכב ליד בית חולים ברפיח,2024-09-18T09:32:55,Neutral,0.999293089
אדלשטיין נגד המפגינים: הופכים את החטופים למטבע עובר לסוחר,2024-09-18T09:31:25,Negative,0.996682703
"רוסיה גינתה את פיצוץ הביפרים: ""אלפי חפים מפשע נפגעו""",2024-09-18T09:23:37,Negative,0.999921322
"משרד הבריאות של חמאס: 41,272 נהרגו בעזה מתחילת המלחמה",2024-09-18T09:14:37,Negative,0.999913454
"צה""ל: הכטב""ם שיורט לפנות בוקר באזור הכינרת שוגר מעיראק",2024-09-18T09:00:11,Positive,0.99995625
אוגדה 98 יוצאת מהלחימה ברצועת עזה - ועולה צפונה,2024-09-18T08:51:44,Negative,0.999487758
"צה""ל: האזעקות האחרונות בצפון - זיהוי שווא",2024-09-18T08:30:49,Positive,0.99995923
"גורם בחיזבאללה: ""חוקרים את פיצוץ המכשירים, ישראל גוררת אותנו למלחמה""",2024-09-18T08:23:04,Negative,0.999784052
